Name;Description;FLT1;FLT2;FLT3;FLT4;AEM1;AEM2;AEM3;AEM4;flight1;flight2;flight3;flight4;control1;control2;control3;control4;flightMean;aemMean;FvsAEM
ACTG1 | ACTG-PS1;"""actin, gamma, cytoplasmic 1 | actin, gamma, pseudogene 1""";11,77072318;11,98933957;11,86384991;12,09628959;12,1821859;12,14585876;12,3867607;12,26675597;0,038762899;0,020909945;0,031157856;0,012176044;-0,021134436;-0,018089425;-0,038282292;-0,028223264;11,930051;12,24539;-0,315339
ADAMTS6;"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6""";5,963662541;5,917592421;5,951027367;5,620911046;6,283349469;6,324683005;6,111578688;6,225714662;0,043722576;0,051109952;0,045748635;0,098683016;-0,071640746;-0,078690282;-0,042344815;-0,061810987;5,8632984;6,236331;-0,3730326
ADAMTS9;"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9""";6,391645864;6,582480239;6,266576672;6,337716109;6,667464493;6,7603353;6,873844592;6,816377877;0,057210581;0,029061864;0,07565871;0,065165402;-0,042670314;-0,057193621;-0,074944412;-0,065957662;6,3946047;6,7795053;-0,3849006
ADAMTSL1;ADAMTS-like 1;5,401140062;5,491990557;5,459442216;5,411732271;5,238632387;5,261139154;5,28919654;5,06582023;-0,035952044;-0,053377394;-0,047134541;-0,037983656;0,037206593;0,033070138;0,027913551;0,06896725;5,4410763;5,213697;0,2273793
ADAP1;ArfGAP with dual PH domains 1;5,545029404;5,63486042;5,533927505;5,922670066;6,051822598;5,929286725;6,22269147;6,065985815;0,08610167;0,071296264;0,087931418;0,023861212;-0,069392495;-0,047739689;-0,099586026;-0,071895219;5,659122;6,0674467;-0,4083247
ADAR;"""adenosine deaminase, RNA-specific""";8,024868998;8,264889989;7,928586567;8,091723223;8,247728538;8,274798919;8,464255098;8,321998318;0,036305863;0,007482113;0,047868272;0,028277442;-0,021072197;-0,024423521;-0,047878274;-0,030266826;8,0775175;8,327195;-0,2496775
ADAT1;"""adenosine deaminase, tRNA-specific 1""";5,299830097;5,322187786;5,033759641;5,205028866;5,4284442;5,311425548;5,583279921;5,462324218;0,026905744;0,022800681;0,075758562;0,044312063;-0,040888699;-0,018450706;-0,070578007;-0,047385096;5,2152014;5,4463687;-0,2311673
ADCK2;aarF domain containing kinase 2;6,134041328;5,970165987;6,028515539;6,204830894;5,9251647;5,804821849;5,8884827;6,014085517;-0,038235819;-0,0104986;-0,020374731;-0,050217523;0,026169268;0,045948223;0,03219814;0,011554683;6,0843887;5,9081388;0,1762499
ADCY6;adenylate cyclase 6;7,944048459;8,060342353;8,024073263;8,03741412;8,163893055;8,207852884;8,405410631;8,434481348;0,043221177;0,029214775;0,033583013;0,031976244;-0,018390021;-0,02387371;-0,048517693;-0,052144067;8,01647;8,30291;-0,28644
ADRB1;"""adrenergic receptor, beta 1""";6,014845623;5,914443262;6,085127164;5,956988099;6,035849146;6,14142395;6,213636301;6,150151116;0,019627476;0,035992272;0,008172138;0,029057798;-0,007174856;-0,024791646;-0,036841395;-0,026247909;5,9928513;6,1352654;-0,1424141
ADRB3;"""adrenergic receptor, beta 3""";5,365904293;6,217610082;6,48824524;6,046164129;6,501608243;7,312558687;7,426817762;6,976469599;0,239349639;0,118615038;0,080250818;0,14291857;-0,078303221;-0,212800786;-0,231750855;-0,157059816;6,0294805;7,0543637;-1,0248832
ADRBK2;"""adrenergic receptor kinase, beta 2""";5,719341151;5,952140642;5,905051852;5,885318101;6,005711028;6,138929323;6,217203552;6,039064278;0,06243798;0,024275549;0,031994735;0,035229656;-0,023910767;-0,04662309;-0,059968025;-0,029597147;5,8654633;6,100227;-0,2347637
AFAP1L2;actin filament associated protein 1-like 2;6,191308665;6,682737322;6,287168001;6,416608713;6,762072268;6,776273982;7,152455875;6,774271396;0,098300756;0,02672932;0,084339848;0,065488164;-0,057489842;-0,059710784;-0,118540166;-0,059397609;6,394456;6,866268;-0,471812
AFF1;"""AF4/FMR2 family, member 1""";8,595974179;8,583878528;8,279285677;8,566151666;8,257702836;8,264882583;8,090073305;8,00816075;-0,05404759;-0,052564409;-0,015214906;-0,050390722;0,029227575;0,028383527;0,048934039;0,058563648;8,506322;8,155205;0,351117
AGFG1;ArfGAP with FG repeats 1;9,640965869;9,851397617;9,520476755;9,763230616;10,0472655;10,04668207;9,922042957;9,896174609;0,033781791;0,012692308;0,045857218;0,02152841;-0,036439847;-0,036379663;-0,023522339;-0,020853853;9,694017;9,978042;-0,284025
AGPAT2;"""1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)""";8,667048114;9,527059119;9,782616374;9,604966333;9,864354539;10,31224999;10,49832429;10,26620987;0,153218683;0,069194544;0,044226284;0,061582913;-0,049910748;-0,097582417;-0,117387201;-0,092682145;9,395422;10,235285;-0,839863
AGTPBP1;ATP/GTP binding protein 1;7,277104015;7,300196645;7,181471878;6,897167216;7,530666147;7,492831917;7,549011972;7,59644247;0,035153224;0,03209145;0,047832768;0,085527768;-0,05118392;-0,045902749;-0,05374476;-0,060365446;7,1639853;7,542238;-0,3782527
AHRR;aryl-hydrocarbon receptor repressor;4,076961424;4,110706227;4,222821219;4,250004136;4,082741986;3,892229122;3,81460324;3,979331505;-0,034177394;-0,042737228;-0,071176739;-0,07807206;0,019778889;0,065518916;0,08415603;0,044606599;4,1651235;3,9422264;0,2228971
AHSA1;"""AHA1, activator of heat shock protein ATPase homolog 1 (yeast)""";8,597076406;8,769760041;8,523813782;9,011081903;9,57687582;9,332569016;9,461395798;9,417164769;0,089967662;0,071688461;0,097722782;0,046143649;-0,097581727;-0,069582337;-0,084346851;-0,079277644;8,725433;9,447001;-0,721568
AHSA2 | USP34;"""AHA1, activator of heat shock protein ATPase homolog 2 (yeast) | ubiquitin specific peptidase 34""";7,636403114;7,902925627;7,657878154;7,670397322;8,171380878;8,073057846;7,930702859;7,896364154;0,047577798;0,014336761;0,044899403;0,043337996;-0,058894092;-0,046152833;-0,027705663;-0,023255858;7,716901;8,017876;-0,300975
AI747699;expressed sequence AI747699;6,820492864;7,190016731;7,113060897;7,243503689;7,443513035;7,25272317;7,427770766;7,507696703;0,079297872;0,029415639;0,03980395;0,022195405;-0,049599017;-0,022696014;-0,047379222;-0,058649463;7,0917683;7,4079256;-0,3161573
AI894139 | ZFP783;expressed sequence AI894139 | zinc finger protein 783;6,042349416;6,030974696;6,003093082;6,067497761;5,673271903;5,925955583;5,666002066;5,891244998;-0,043742479;-0,041777634;-0,036961424;-0,04808655;0,060090848;0,018227932;0,061295265;0,023978546;6,035979;5,789119;0,24686
AK129341;cDNA sequence AK129341;4,711538352;5,072463779;5,09602159;4,919800831;5,327464083;5,521758479;5,587857727;5,336802151;0,13446057;0,068156284;0,063828565;0,096201434;-0,076264937;-0,115516679;-0,128870181;-0,078151432;4,949956;5,4434705;-0,4935145
AKAP1;A kinase (PRKA) anchor protein 1;6,826699933;7,331762881;7,376135996;7,365855201;7,669212378;7,547407045;7,985670671;7,808757628;0,119449309;0,054303114;0,048579591;0,049905672;-0,061465934;-0,04460733;-0,105265698;-0,08077985;7,225114;7,752762;-0,527648
AKAP2;A kinase (PRKA) anchor protein 2;5,712899151;5,600487618;5,735698071;5,545570522;5,863931566;6,110120083;6,087577607;5,711509099;0,038764059;0,057678099;0,034927978;0,066918291;-0,038109466;-0,08169296;-0,077702198;-0,011125657;5,648664;5,943285;-0,294621
ALAD;"""aminolevulinate, delta-, dehydratase""";7,601362401;7,871240053;7,854990643;7,885206755;8,051789546;7,941452971;8,259327595;8,153063086;0,061723295;0,028410857;0,030416609;0,026686873;-0,031857385;-0,017717471;-0,058453916;-0,044835848;7,8032;8,101408;-0,298208
ALB;albumin;5,232768468;4,881967715;5,45369169;4,939896016;6,092638908;7,788103513;8,874979929;9,952690748;0,360070618;0,402970989;0,333053321;0,395886781;-0,188325074;-0,51901316;-0,73100053;-0,941200217;5,127081;8,177103;-3,050022
ALDH1A2;"""aldehyde dehydrogenase family 1, subfamily A2""";5,436643948;6,09954673;5,693929444;5,640615148;6,523629338;6,451044075;7,333017236;6,476789999;0,188090424;0,08909238;0,149667353;0,157629321;-0,140956547;-0,128261677;-0,282515237;-0,132764535;5,7176843;6,69612;-0,9784357
ALDH5A1;"""aldhehyde dehydrogenase family 5, subfamily A1""";5,624780372;5,987137904;5,723685967;5,819533595;5,971195279;6,086850738;6,376388642;6,118205105;0,083637351;0,024603774;0,067524119;0,051909076;-0,031511068;-0,051490298;-0,101507344;-0,056906697;5,7887845;6,1381598;-0,3493753
ALG12;"""asparagine-linked glycosylation 12 homolog (yeast, alpha-1,6-mannosyltransferase)""";6,278750098;6,535312636;6,347804445;6,39120707;6,51831216;6,523638569;6,769400705;6,585973818;0,048577846;0,009700795;0,038114006;0,031537184;-0,020356637;-0,021190416;-0,059661269;-0,030948185;6,3882685;6,5993314;-0,2110629
ALG3;"""asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)""";7,150641023;7,438696741;7,448723059;7,499863294;7,744422659;7,680637361;7,90710126;7,598279922;0,075261649;0,03800958;0,036712952;0,030099372;-0,048742987;-0,040105237;-0,070772782;-0,028952464;7,384481;7,73261;-0,348129
ALKBH3;"""alkB, alkylation repair homolog 3 (E. coli)""";7,912083448;7,879509214;7,804183238;8,085859155;7,686676211;7,528115384;7,718282237;7,70527009;-0,032964895;-0,028712154;-0,018877944;-0,055652245;0,029510155;0,049529428;0,025519701;0,027162564;7,9204087;7,659586;0,2608227
ALOX12E;"""arachidonate lipoxygenase, epidermal""";6,284617244;6,905598453;6,443873137;7,150723571;7,444239187;7,468054364;7,729288027;7,393649831;0,163033967;0,080333596;0,141824756;0,047688585;-0,1117105;-0,11526702;-0,154279228;-0,104155569;6,696203;7,508808;-0,812605
ALS2CL;ALS2 C-terminal like;5,419803593;5,570816596;5,424032711;5,539880081;5,673763615;5,660378311;5,717686076;5,861668471;0,053867097;0,027504819;0,053128822;0,032905394;-0,033729822;-0,03129109;-0,041732263;-0,067965096;5,488633;5,7283745;-0,2397415
AMD1;S-adenosylmethionine decarboxylase 1;6,318185149;6,665437581;6,364274165;6,616298121;7,029629241;6,851116608;6,833148258;6,891697228;0,08450644;0,034190193;0,077828225;0,041310411;-0,082972758;-0,055471405;-0,052703232;-0,061723187;6,491049;6,9013977;-0,4103487
AMD1 | 2700099C18RIK;"""S-adenosylmethionine decarboxylase 1 | NDC80 homolog, kinetochore complex component pseudogene""";8,211945317;8,806324378;8,476471789;8,63049452;9,094938421;9,039627825;8,941136081;8,955658233;0,088355775;0,022371137;0,058989526;0,041890784;-0,06606612;-0,059582871;-0,04803813;-0,049740349;8,531308;9,00784;-0,476532
AMD1 | AMD2;S-adenosylmethionine decarboxylase 1 | S-adenosylmethionine decarboxylase 2;8,424289413;9,072472648;8,647212157;8,815331078;9,313031553;9,227735106;9,146522901;9,2072846;0,086663643;0,016389548;0,062495023;0,04426807;-0,065585465;-0,055825952;-0,046533753;-0,05348603;8,739826;9,223644;-0,483818
ANKIB1;ankyrin repeat and IBR domain containing 1;8,243410749;8,423456582;8,087255077;8,307659658;8,57082088;8,401900353;8,483297011;8,545968509;0,030243673;0,009063049;0,048613854;0,02268542;-0,036945965;-0,016509013;-0,026356837;-0,033939186;8,265446;8,500497;-0,235051
ANKRD13C;ankyrin repeat domain 13c;7,875794293;8,137080769;7,777674279;8,100998855;8,361808321;8,3135001;8,558070009;8,408373763;0,06356918;0,032502255;0,075235635;0,036792389;-0,048780488;-0,042721426;-0,073396626;-0,054620963;7,972887;8,410439;-0,437552
ANKRD6;ankyrin repeat domain 6;6,853533581;7,056804285;6,66649875;6,805092836;7,068959634;7,024208005;7,126640366;7,436545863;0,043348866;0,014975305;0,06945614;0,050110472;-0,032646004;-0,026108608;-0,041072107;-0,086343644;6,845482;7,1640887;-0,3186067
ANXA3;annexin A3;5,793943325;6,710099065;6,365914408;7,086545255;7,34420171;7,315483148;8,030726367;7,370383586;0,229036576;0,107129521;0,152927998;0,057038205;-0,131770604;-0,127344959;-0,237566775;-0,135805334;6,4891257;7,5151987;-1,026073
AOX3L1;aldehyde oxidase 3-like 1;6,029051274;5,920643156;6,114288915;5,960438862;5,779451635;5,668973525;5,452890334;5,374797302;-0,082603794;-0,06313754;-0,097909451;-0,070283438;0,037737227;0,056131528;0,092108784;0,105111059;6,0061054;5,5690284;0,437077
APBH;androgen-binding protein eta;4,573095712;4,158255885;4,419537873;4,436624333;4,160804379;4,089551295;3,960576416;4,112257303;-0,120637883;-0,018981313;-0,083008509;-0,087195548;0,053691343;0,069896721;0,099230002;0,064732602;4,3968787;4,080797;0,3160817
APCDD1;adenomatosis polyposis coli down-regulated 1;6,375623857;6,483749521;6,556713819;6,265643194;6,67641406;6,644793397;7,011092095;6,706211437;0,056808375;0,040812572;0,030018442;0,073078601;-0,039869912;-0,034944907;-0,09199694;-0,044510936;6,420432;6,7596273;-0,3391953
APEX1 | TMEM55B;apurinic/apyrimidinic endonuclease 1 | transmembrane protein 55b;7,749091234;8,05819679;7,796012651;7,772213434;8,114427038;8,048705518;8,239014676;8,120207348;0,046921295;0,008903686;0,041150321;0,044077442;-0,034491652;-0,026112951;-0,050375075;-0,035228572;7,8438787;8,130589;-0,2867103
APITD1;"""apoptosis-inducing, TAF9-like domain 1""";6,027469772;5,996934971;5,930023021;5,824904552;6,477654787;6,100803271;6,085375956;6,244811459;0,032067842;0,036971328;0,047716505;0,064597145;-0,089627713;-0,026236275;-0,023641195;-0,050460368;5,944833;6,2271614;-0,2823284
APLP1;amyloid beta (A4) precursor-like protein 1;5,649056949;5,40312765;5,368783935;5,675076894;5,774975287;5,77040646;5,968625831;5,667572285;0,025250747;0,067686042;0,073612077;0,020760984;-0,045431419;-0,044604334;-0,080487563;-0,025988484;5,5240116;5,795395;-0,2713834
APOB48R | CLN3;"""apolipoprotein B48 receptor | ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)""";6,532583934;6,424778687;6,409751317;6,483652419;6,291477041;6,331203627;6,133511618;6,323602013;-0,041887973;-0,024694012;-0,022297283;-0,03408384;0,026492718;0,020345653;0,050935387;0,021521883;6,4626913;6,2699485;0,1927428
APOC3;apolipoprotein C-III;5,590856809;5,528033493;5,861130683;5,770037617;6,046597003;6,137398988;6,524810302;6,983633871;0,129571686;0,139352511;0,087493335;0,101675416;-0,063135075;-0,079100216;-0,147216308;-0,227888366;5,6875153;6,42311;-0,7355947
APOL7C;apolipoprotein L 7c;5,177380769;6,162565569;6,172185768;6,042722264;6,997923421;6,746733502;6,860936921;6,848589599;0,245669692;0,102130944;0,100729307;0,119591788;-0,188361911;-0,145705752;-0,165099361;-0,163002584;5,888714;6,863546;-0,974832
APOL9B | APOL9A;apolipoprotein L 9b | apolipoprotein L 9a;6,057225309;6,005353546;6,227161324;5,991717135;6,229216404;6,197984301;6,381742479;6,378685376;0,0380634;0,046301058;0,01107618;0,048466631;-0,026168514;-0,021023501;-0,051294861;-0,05079125;6,070364;6,296907;-0,226543
APOLD1;apolipoprotein L domain containing 1;6,390469783;6,507286465;6,385653896;6,6972898;6,219373565;6,265637175;6,223694098;6,23819329;-0,024651525;-0,043381978;-0,023879343;-0,073847219;0,042462569;0,035339804;0,041797378;0,039565076;6,4951754;6,236725;0,2584504
ARC;activity regulated cytoskeletal-associated protein;6,895459005;6,781748742;6,766094778;6,869553253;7,019450495;7,124146133;6,97313978;7,068595673;0,021411745;0,037549254;0,03977083;0,025088232;-0,028006856;-0,043339656;-0,021224596;-0,035204225;6,8282137;7,0463333;-0,2181196
ARF4;ADP-ribosylation factor 4;9,382322905;9,764808918;9,518411515;9,351144057;9,820739458;9,892093441;10,33208969;10,10263481;0,065216034;0,027108009;0,05165719;0,06832246;-0,033308263;-0,040815911;-0,087110976;-0,062968432;9,504172;10,036889;-0,532717
ARHGAP15;Rho GTPase activating protein 15;8,751135022;8,547480608;8,427639719;8,701143407;8,297918764;8,19703295;7,900758579;8,013017442;-0,080096081;-0,054960331;-0,040169144;-0,073925938;0,035893647;0,047615219;0,082038309;0,068995342;8,60685;8,102182;0,504668
ARHGAP8;Rho GTPase activating protein 8;6,023235912;6,449441916;6,063786857;6,236005048;6,729736704;6,427439904;6,563261407;6,673143418;0,087166555;0,022574183;0,081020978;0,054920967;-0,086647758;-0,037836021;-0,059767062;-0,077509664;6,193117;6,5983953;-0,4052783
ARHGEF10L;Rho guanine nucleotide exchange factor (GEF) 10-like;6,383302974;6,530128745;6,216069358;6,505619685;6,747406417;6,596009539;6,790302207;6,878276142;0,054745458;0,033003152;0,079509806;0,036632512;-0,052837891;-0,029214537;-0,059531175;-0,073258271;6,40878;6,752999;-0,344219
ARL10;ADP-ribosylation factor-like 10;5,402081851;5,544621689;5,720169927;5,709251017;5,792687774;5,721619072;6,05525393;6,042363632;0,084855334;0,060708241;0,03096933;0,032819058;-0,035512221;-0,02280784;-0,082449061;-0,080144766;5,5940313;5,9029813;-0,30895
ARL8A;ADP-ribosylation factor-like 8A;8,139465774;8,45567824;8,181712366;8,400688355;8,519523138;8,435599092;8,884755752;8,677255232;0,056762325;0,020118211;0,051866601;0,026490685;-0,027143316;-0,017025141;-0,071177029;-0,046160045;8,294386;8,629284;-0,334898
ARL8B;ADP-ribosylation factor-like 8B;8,412900856;8,524928589;8,340255184;8,569767251;8,699706088;8,622236619;8,833673383;9,012366462;0,043118103;0,030376088;0,051380809;0,025276146;-0,028095501;-0,018940477;-0,043927205;-0,065044418;8,461963;8,791995;-0,330032
ART2B;ADP-ribosyltransferase 2b;4,780544569;5,765456199;5,097634995;5,208295616;6,46355293;6,304416312;6,385156876;6,338796783;0,249873039;0,095328142;0,200117604;0,182753574;-0,239895263;-0,209368285;-0,224856647;-0,215963448;5,212983;6,3729806;-1,1599976
ARTN;artemin;4,80787272;4,822982379;4,929345606;5,022612822;4,973215643;5,115570661;5,089080625;5,023229581;0,047997649;0,0450058;0,023944917;0,005477164;-0,015832584;-0,044910121;-0,039499248;-0,026048466;4,895704;5,050274;-0,15457
ASB12;ankyrin repeat and SOCS box-containing 12;4,815528261;4,864846378;4,970627847;4,645736154;4,445283476;4,561096625;4,637182931;4,470939585;-0,063353166;-0,074243471;-0,097601877;-0,025860088;0,078541965;0,054535182;0,038763333;0,073223738;4,8241844;4,5286255;0,2955589
ASCL1;achaete-scute complex homolog 1 (Drosophila);6,309792318;6,481893351;6,286003921;6,201900982;6,745014228;6,809406033;6,691309284;6,650662028;0,061615015;0,036020349;0,065152798;0,077660489;-0,067266362;-0,077455104;-0,058768607;-0,052336975;6,3198977;6,7240977;-0,4042
ASTN2;astrotactin 2;6,206425815;5,915763077;6,122871044;6,128022466;5,998280936;5,743516617;5,916234614;5,778899417;-0,059255677;-0,009648034;-0,044995317;-0,045874514;0,015589339;0,057400103;0,029054409;0,051593238;6,093271;5,859233;0,234038
ATF6B;activating transcription factor 6 beta;7,496852163;7,504985863;7,221642997;7,776112811;7,910932624;7,759441693;8,120448652;8,067849513;0,058736424;0,057715202;0,093290175;0,023673991;-0,054805221;-0,034606158;-0,082741068;-0,075727755;7,499899;7,9646683;-0,4647693
ATG16L1;autophagy-related 16-like 1 (yeast);7,238736098;7,364880086;7,322942367;7,42886798;7,469083208;7,536437415;7,467423369;7,710036112;0,040686361;0,023969126;0,029526923;0,015489129;-0,017744795;-0,026922547;-0,017518624;-0,05057728;7,3388567;7,545745;-0,2068883
ATG2B;ATG2 autophagy related 2 homolog B (S. cerevisiae);7,054793194;7,234346554;6,944490276;7,080260934;7,162361978;7,276677981;7,441891046;7,347662911;0,034535467;0,009963181;0,049630673;0,031050149;-0,011851282;-0,028001093;-0,051341306;-0,038029376;7,078473;7,307149;-0,228676
ATP11A;"""ATPase, class VI, type 11A""";7,181114594;7,427893363;7,218564677;7,143186028;7,650717321;7,663426155;8,210904371;7,694087737;0,079908606;0,048289695;0,075110256;0,084768262;-0,056336492;-0,058091203;-0,13368166;-0,062324656;7,2426896;7,804784;-0,5620944
ATP2C1;"""ATPase, Ca++-sequestering""";8,863432154;9,067879021;8,775432676;9,032355357;9,387324577;9,278436961;9,236593706;9,206098708;0,04459155;0,022553781;0,054077203;0,026382954;-0,050650478;-0,038463532;-0,03378034;-0,030367271;8,934774;9,277113;-0,342339
ATP5C1;"""ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1""";11,18305859;11,28142156;11,32186981;11,33998923;11,40879402;11,38737093;11,48984263;11,43606367;0,021648925;0,01304363;0,009505011;0,007919831;-0,011275811;-0,009376868;-0,018459962;-0,013692994;11,281585;11,430517;-0,148932
