Name,Description,FLT1,FLT2,FLT3,FLT4,AEM1,AEM2,AEM3,AEM4,Flight Mean,AEM Mean,F vs AEM,cluster
PDIA4 | MIR704,protein disulfide isomerase associated 4 | microRNA 704,8.343827435,9.058732871,8.660294781,8.91690706,9.430638818,9.298412737,9.344623998,9.176547264,8.744941,9.312555,-0.567614,F
CRELD2,cysteine-rich with EGF-like domains 2,7.058147947,7.285444973,7.103426466,7.70760676,8.008094453,7.657353627,7.865611374,7.893665716,7.2886567,7.856181,-0.5675243,D
MMAA,methylmalonic aciduria (cobalamin deficiency) type A,5.762614789,6.14097332,6.124080061,6.008925829,6.63010757,6.508815471,6.664559941,6.501259791,6.0091486,6.576185,-0.5670364,D
PDPN,podoplanin,6.592448953,6.874738193,6.693303141,6.741153439,7.121186379,7.387940877,7.670134861,6.975575185,6.7254114,7.288709,-0.5632976,G
ATP11A,"""ATPase, class VI, type 11A""",7.181114594,7.427893363,7.218564677,7.143186028,7.650717321,7.663426155,8.210904371,7.694087737,7.2426896,7.804784,-0.5620944,C
HINT3,histidine triad nucleotide binding protein 3,5.989797862,6.700664355,6.505310784,6.648066433,6.78279409,7.177311606,7.117450507,7.011666273,6.4609604,7.0223055,-0.5613451,G
HYOU1,hypoxia up-regulated 1,7.91525778,8.332726131,8.047306752,8.082268452,8.583724558,8.627997742,8.894926723,8.514767363,8.09439,8.6553545,-0.5609645,D
METTL1,methyltransferase like 1,5.621424656,5.792205966,5.504117343,5.674984826,6.068850443,5.931171547,6.478194662,6.349811745,5.648183,6.207007,-0.558824,A
PPIP5K1,diphosphoinositol pentakisphosphate kinase 1,6.157387401,6.483224034,6.615973352,6.263956175,6.81736519,6.789488108,7.178603364,6.956043755,6.380135,6.935375,-0.55524,H
ZCCHC12,"""zinc finger, CCHC domain containing 12""",5.25134303,5.5595172,5.161634813,5.859463677,6.114189963,5.962866422,6.185818405,5.779467401,5.4579897,6.010586,-0.5525963,B
NUTF2 | GM10333,"""nuclear transport factor 2 | nuclear transport factor 2, pseudogene 1""",7.808161804,8.43203343,7.944682259,8.167832,8.343181466,8.462388949,8.831175657,8.919135763,8.088178,8.63897,-0.550792,E
HSPBP1,"""HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1""",6.725893272,7.139254701,7.046371054,7.376089454,7.469240878,7.384697965,7.862457133,7.772619589,7.0719023,7.622254,-0.5503517,G
DDX18,DEAD (Asp-Glu-Ala-Asp) box polypeptide 18,8.730655947,9.07696149,8.804629599,8.815187656,9.402990124,9.35795476,9.492467731,9.367648216,8.856859,9.405265,-0.548406,G
REEP5,receptor accessory protein 5,8.555029916,9.184746081,8.889193689,9.025798212,9.226174126,9.387453792,9.726604481,9.507980532,8.913692,9.462053,-0.548361,B
SLC25A19,"""solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19""",6.700379086,7.009567515,6.982655996,7.187135362,7.340728419,7.401350197,7.797718107,7.527801526,6.9699345,7.5168996,-0.5469651,C
SGPL1,sphingosine phosphate lyase 1,9.600207458,9.995226675,9.628605465,9.744662196,10.17678687,10.32351323,10.35339246,10.30149141,9.742176,10.288795,-0.546619,C
NUTF2,nuclear transport factor 2,6.037373965,6.139376665,6.485028067,5.943386852,6.785935157,6.397833746,6.823309819,6.775730418,6.151291,6.6957026,-0.5444116,H
CD274,CD274 antigen,7.3632714440000004,7.693179505,7.58530027,7.482995485,8.052622071,8.333898963,7.947243806,7.940726491,7.5311866,8.068623,-0.5374364,C
HSPD1,heat shock protein 1 (chaperonin),9.35558096,9.641347021,9.770300776,9.779854565,10.4193834,10.29093806,10.07498175,9.907815188,9.636771,10.17328,-0.536509,A
MECR,mitochondrial trans-2-enoyl-CoA reductase,6.170021957,6.581820196,6.32145029,6.752297092,6.81476357,6.940501371,7.233487601,6.981226076,6.456397,6.9924946,-0.5360976,B
UBE2N,ubiquitin-conjugating enzyme E2N,8.227261974,8.712461796,8.236392752,8.311973896,8.825385415,8.920134206,8.928556917,8.953560099,8.372023,8.906909,-0.534886,C
IL1B,interleukin 1 beta,5.124932396,4.841081666,4.854681543,4.838702545,5.451009456,5.471875963,5.367822777,5.50710019,4.9148498,5.4494524,-0.5346026,D
BANP,BTG3 associated nuclear protein,7.49990302,7.444826362,7.316887695,7.385896477,7.895942191,7.93157315,7.93388203,8.022526358,7.411878,7.945981,-0.534103,C
ARF4,ADP-ribosylation factor 4,9.382322905,9.764808918,9.518411515,9.351144057,9.820739458,9.892093441,10.33208969,10.10263481,9.504172,10.036889,-0.532717,C
KTELC1,KTEL (Lys-Tyr-Glu-Leu) containing 1,7.425542203,7.752500036,7.271710069,7.954627251,8.055096873,8.119121284,8.127562622,8.233049021,7.601095,8.133707,-0.532612,G
AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,7.422204546,8.004940465,7.746260063,7.953032767,8.217925508,8.234501391,8.406102413,8.394663407,7.7816095,8.313298,-0.5316885,E
SLC25A10,"""solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10""",7.196780559,7.356420813,7.234331591,7.479752717,7.550428439,7.851415016,8.089637627,7.901531075,7.316821,7.8482533,-0.5314323,B
EIF5A | EIF5AL3,eukaryotic translation initiation factor 5A | eukaryotic translation initiation factor 5A-like 3,9.792826282,10.24915666,9.741155923,10.00128741,10.21908991,10.35295646,10.75080192,10.58448501,9.946107,10.476833,-0.530726,I
SORBS1,sorbin and SH3 domain containing 1,6.594925213,7.30265034,7.093506917,6.777410127,7.174186513,7.531778378,7.762184038,7.422982722,6.942123,7.472783,-0.53066,I
PFKL,"""phosphofructokinase, liver, B-type""",7.464419014,7.98190451,8.102885288,8.216568396,8.255485971,8.491876768,8.674599042,8.462906655,7.9414444,8.471217,-0.5297726,D
DPP9,dipeptidylpeptidase 9,7.147698634,7.321578499,7.028369025,7.418295594,7.459205549,7.543672787,8.082309391,7.949254266,7.2289853,7.7586107,-0.5296254,J
FGF13,fibroblast growth factor 13,6.264203273,6.330679467,6.286775345,6.039618246,6.774735415,6.642803967,6.909502766,6.709103702,6.230319,6.759036,-0.528717,C
MYBBP1A,MYB binding protein (P160) 1a,7.622878496,8.098125118,7.41007383,7.730357443,8.137706249,8.010055184,8.377562348,8.450594188,7.715359,8.24398,-0.528621,C
AKAP1,A kinase (PRKA) anchor protein 1,6.8266999330000004,7.331762881,7.376135996,7.365855201,7.669212378,7.547407045,7.985670671,7.808757628,7.225114,7.752762,-0.527648,I
TMEM33,transmembrane protein 33,7.963815933,8.531335765,8.411571206,8.281459662,8.917496163,8.917559813,8.762931895,8.6885651,8.297046,8.821638,-0.524592,H
GYPA,glycophorin A,4.173893059,4.218521542,4.521461588,4.009921662,4.641728048,4.685961602,5.202720133,4.491115656,4.2309494,4.7553816,-0.5244322,F
HSPA5,heat shock protein 5,9.592226253,9.930407098,9.798465185,10.21019126,10.53741493,10.47343007,10.46125047,10.1536724,9.882822,10.406442,-0.52362,D
4930402H24RIK,RIKEN cDNA 4930402H24 gene,7.230823313,7.729596788,7.492283952,7.368343922,7.763301598,8.015044667,8.191028255,7.944770632,7.455262,7.978536,-0.523274,F
TMED3,transmembrane emp24 domain containing 3,5.992606556,6.361295198,6.067105463,6.5899227,6.605473717,6.686320439,7.090277531,6.717657362,6.2527323,6.7749324,-0.5222001,F
MED21,mediator complex subunit 21,7.411347796,8.086398497,7.923868345,7.884574307,8.423546095,8.161138846,8.296306628,8.503918177,7.826547,8.346228,-0.519681,F
NT5DC2 | STAB1,5'-nucleotidase domain containing 2 | stabilin 1,7.875260118,8.140657266,7.344190003,7.797754513,8.223961152,8.053186863,8.381404214,8.575939876,7.789466,8.308622,-0.519156,F
4933439F18RIK,RIKEN cDNA 4933439F18 gene,7.244842347,7.881642511,7.386556294,7.885636728,7.953786179,7.923461997,8.366729264,8.230472917,7.5996695,8.118612,-0.5189425,F
MRPL38,mitochondrial ribosomal protein L38,7.2955754,7.89707551,7.538223207,7.783957342,7.95439327,8.031183815,8.402442888,8.19791911,7.628708,8.146484,-0.517776,F
GAPT,"""Grb2-binding adaptor, transmembrane""",5.145003787,5.147455656,5.531105714,5.406897928,5.843907631,5.82624474,5.844255754,5.785117333,5.3076158,5.8248816,-0.5172658,G
SKINT2,selection and upkeep of intraepithelial T cells 2,4.133830114,4.622953008,4.199132835,4.593617959,4.967153607,4.842225204,5.057269346,4.749720191,4.3873835,4.904092,-0.5167085,J
MRPL50,mitochondrial ribosomal protein L50,7.156942167,7.722071087,7.527373534,7.440128697,8.00364051,8.112191665,7.785844675,8.011533626,7.461629,7.9783025,-0.5166735,A
TDRD5,tudor domain containing 5,8.251681313,8.079740852,7.959408364,8.156246823,8.851085644,8.469562918,8.537041805,8.655275054,8.111769,8.628241,-0.516472,E
MDN1,midasin homolog (yeast),7.026930128,7.002847171,6.699409222,6.389532456,7.264559293,7.229597825,7.371349297,7.318712195,6.77968,7.296055,-0.516375,C
SEPT11,septin 11,8.938866296,9.202109305,8.523056187,8.846904229,9.411754309,9.280111191,9.469646925,9.404849735,8.877734,9.39159,-0.513856,B
GZMB,granzyme B,4.966334845,5.143526681,5.435080803,5.214814834,5.516503019,5.7871143,5.682220242,5.825543909,5.1899395,5.7028456,-0.5129061,I
NKAIN4,Na+/K+ transporting ATPase interacting 4,7.24378132,7.70992973,7.609602001,7.633371757,8.186430926,7.723511734,8.309750259,8.019916399,7.549171,8.059902,-0.510731,E
NOC3L,nucleolar complex associated 3 homolog (S. cerevisiae),6.413900398,7.025355977,6.613204681,6.517002402,7.261981258,7.221385356,7.089114762,7.021786674,6.642366,7.148567,-0.506201,D
CDK2AP1,CDK2 (cyclin-dependent kinase 2)-associated protein 1,8.93623246,9.209190997,8.931150932,9.192313042,9.465286644,9.404051402,9.736722989,9.68690669,9.067223,9.573242,-0.506019,G
CCT3,"""chaperonin containing Tcp1, subunit 3 (gamma)""",8.540150575,8.98783412,8.521197825,9.054678379,9.413198926,9.28902597,9.191255137,9.233525399,8.775965,9.281752,-0.505787,A
L3MBTL3,l(3)mbt-like 3 (Drosophila),7.90679416,8.349920587,7.878814566,8.318619621,8.637470934,8.735702002,8.617700083,8.473926146,8.1135370000000009,8.6161995,-0.5026625,B
DTX4,deltex 4 homolog (Drosophila),6.232879858,6.696799469,6.473509563,6.635023344,6.644671272,6.965814727,7.355188833,7.081632528,6.509553,7.011827,-0.502274,C
PRKACA | SAMD1,"""protein kinase, cAMP dependent, catalytic, alpha | sterile alpha motif domain containing 1""",7.104472064,7.565957134,7.026738348,7.46323703,7.611685482,7.708046197,8.071230358,7.778469905,7.290101,7.7923574,-0.5022564,F
TSEN15,tRNA splicing endonuclease 15 homolog (S. cerevisiae),4.779596973,4.614213754,4.548099187,5.15992384,5.554835108,4.929500844,5.290640378,5.335590056,4.7754583,5.277642,-0.5021837,J
SNTB1,"""syntrophin, basic 1""",6.524068948,6.601610459,6.804084208,6.586236377,6.911587627,6.951303562,7.546084952,7.113495022,6.629,7.1306176,-0.5016176,J
CDH11,cadherin 11,5.692225047,6.347074232,5.962664219,6.094100014,6.369511639,6.558440453,6.808686603,6.365854268,6.0240154,6.5256233,-0.5016079,J
SNX16,sorting nexin 16,5.876884586,6.549677727,6.186091416,6.498493963,7.001746166,6.722241754,6.722417888,6.670921715,6.277787,6.7793317,-0.5015447,A
KITL,kit ligand,5.643394657,6.245965057,6.234375121,6.159589382,6.337306163,6.480648415,6.895224226,6.566702605,6.070831,6.56997,-0.499139,C
PLXNA1,plexin A1,7.178035606,7.487349719,7.247454923,7.354965046,7.793360496,7.495901529,8.230209858,7.741602931,7.3169513,7.8152695,-0.4983182,B
DIO1,"""deiodinase, iodothyronine, type I""",5.106972415,5.321052874,5.321052874,5.688992171,5.888860313,5.702575986,5.896209883,5.938657698,5.3595176,5.856576,-0.4970584,H
RNF213,ring finger protein 213,8.247889962,8.468311382,8.034316716,7.999246928,8.566675027,8.676638906,8.852429552,8.642182735,8.187442,8.684481,-0.497039,G
UBFD1,ubiquitin family domain containing 1,7.508674497,8.033056005,7.631850599,8.119327629,8.303725573,8.291645818,8.319141133,8.365817048,7.8232274,8.320083,-0.4968556,J
ICAM1,intercellular adhesion molecule 1,6.992706825,7.37269071,7.277783306,7.723508978,7.720991419,7.69525067,8.092095423,7.844910138,7.3416724,7.838312,-0.4966396,E
FGF14,fibroblast growth factor 14,5.975457686,6.328983162,5.952118959,6.069554677,6.379391694,6.670878747,6.536891399,6.724811463,6.081529,6.5779934,-0.4964644,B
PARP3,"""poly (ADP-ribose) polymerase family, member 3""",6.527284322,6.606167155,6.529276661,6.881833528,7.174648918,7.00776747,7.274525231,7.071398354,6.6361403,7.132085,-0.4959447,E
RAD9,RAD9 homolog (S. pombe),6.902188085,7.433862164,7.149383472,7.402026476,7.505678843,7.805187408,7.753189176,7.800228646,7.221865,7.7160707,-0.4942057,C
BOLA3,bolA-like 3 (E. coli),7.409091625,7.84462559,7.936587542,7.930867881,8.106456042,8.199710439,8.32363642,8.467497506,7.780293,8.274325,-0.494032,B
USP10,ubiquitin specific peptidase 10,7.428030888,7.702274491,7.262456109,7.773177425,7.970761368,7.944111891,8.154403763,8.071347178,7.541485,8.035156,-0.493671,B
AK129341,cDNA sequence AK129341,4.711538352,5.072463779,5.09602159,4.919800831,5.327464083,5.521758479,5.587857727,5.336802151,4.949956,5.4434705,-0.4935145,H
NKX6-2 | INPP5A,NK6 homeobox 2 | inositol polyphosphate-5-phosphatase A,6.309041675,5.866521376,6.071793415,5.960762671,6.524957614,6.497938244,6.430897036,6.726360778,6.0520296,6.545038,-0.4930084,B
SHISA2,shisa homolog 2 (Xenopus laevis),7.393002461,7.676444148,7.474471756,7.620330611,7.925891644,7.987031896,7.942187505,8.276557963,7.5410624,8.032917,-0.4918546,C
IRS3,insulin receptor substrate 3,5.873036578,6.002435459,6.334666005,6.208145568,6.346316762,6.48478139,7.027420906,6.524092794,6.104571,6.5956535,-0.4910825,A
NUDT5 | CDC123 | GM13199,nudix (nucleoside diphosphate linked moiety X)-type motif 5 | cell division cycle 123 homolog (S. cerevisiae) | predicted gene 13199,6.932257418,7.322747641,6.948661106,7.230659479,7.570062067,7.394947514,7.711380762,7.715192167,7.1085815,7.597896,-0.4893145,J
NFYA,nuclear transcription factor-Y alpha,7.419891408,7.946901039,7.529674752,7.633593918,8.189375877,7.977891696,8.202139886,8.113244373,7.6325154,8.120663,-0.4881476,H
SBK1,SH3-binding kinase 1,6.712496847,6.820064505,6.228375327,6.869028264,7.028809863,6.973646194,7.362957663,7.215916932,6.657491,7.145333,-0.487842,G
TFB1M | TIAM2,"""transcription factor B1, mitochondrial | T-cell lymphoma invasion and metastasis 2""",5.999874267,6.354829817,6.167151262,6.243517214,6.484105296,6.563613292,6.867077931,6.798184567,6.191343,6.6782446,-0.4869016,C
2700097O09RIK,RIKEN cDNA 2700097O09 gene,5.799336631,6.272949361,5.979675093,6.272219349,6.466031164,6.675818834,6.585080138,6.543484649,6.0810447,6.567603,-0.4865583,F
SLC44A1,"""solute carrier family 44, member 1""",7.42902789,8.054766145,7.686145477,7.820703072,8.237201957,8.281274554,8.335925058,8.080625847,7.7476606,8.233757,-0.4860964,D
SC5D,"""sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)""",7.928593589,8.475311657,8.222723196,8.412772166,8.711228417,8.962339299,8.661123818,8.648359745,8.25985,8.745764,-0.485914,B
MIR363,microRNA 363,3.758793431,3.434119196,4.172180667,3.677560847,4.40489331,4.1186419,4.029422314,4.432506243,3.7606635,4.246366,-0.4857025,E
NTRK2,"""neurotrophic tyrosine kinase, receptor, type 2""",4.981817114,5.105893105,5.25214871,5.275655868,5.462179641,5.592453529,5.915900833,5.586424841,5.1538787,5.6392393,-0.4853606,D
FAM20C,"""family with sequence similarity 20, member C""",5.995671123,5.833003662,5.830684673,6.240166366,6.380199094,6.37294837,6.499276675,6.586871299,5.974881,6.4598236,-0.4849426,H
AMD1 | AMD2,S-adenosylmethionine decarboxylase 1 | S-adenosylmethionine decarboxylase 2,8.424289413,9.072472648,8.647212157,8.815331078,9.313031553,9.227735106,9.146522901,9.2072846,8.739826,9.223644,-0.483818,I
FLNB,"""filamin, beta""",7.873153386,8.393185724,7.898008635,8.01151022,8.426220709,8.369380543,8.790228104,8.52411071,8.043964,8.527485,-0.483521,A
ERGIC1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1,7.957060371,8.36499416,8.112390833,8.217012539,8.479790347,8.48235305,8.947141674,8.675952442,8.162865,8.646309,-0.483444,G
GPR137B-PS | GPR137B,"""G protein-coupled receptor 137B, pseudogene | G protein-coupled receptor 137B""",6.472866677,6.916485142,6.921338602,7.118685044,7.353400988,7.237704718,7.514313865,7.254180125,6.8573437,7.3399,-0.4825563,I
SLC16A10,"""solute carrier family 16 (monocarboxylic acid transporters), member 10""",6.423416345,7.004830427,6.464256109,6.428893215,7.032617278,6.998723182,7.039254254,7.178805992,6.580349,7.0623503,-0.4820013,C
ZBP1,Z-DNA binding protein 1,6.866835449,7.008446383,6.726759379,7.412088904,7.633915948,7.465414435,7.505871501,7.336225286,7.0035324,7.485357,-0.4818246,F
NENF,neuron derived neurotrophic factor,6.413411745,7.06625627,6.72372779,7.058478432,7.192034466,7.078637996,7.522486709,7.393794005,6.815469,7.2967386,-0.4812696,B
BTBD11,BTB (POZ) domain containing 11,6.622151773,6.819673474,6.391918807,6.983282553,7.122322855,7.068200199,7.275522812,7.274141987,6.7042565,7.1850467,-0.4807902,H
SEC14L1,SEC14-like 1 (S. cerevisiae),7.744458425,8.353316148,7.841547168,8.113967478,8.374943545,8.351141038,8.765522606,8.480894977,8.013323,8.493126,-0.479803,F
NOP56,NOP56 ribonucleoprotein homolog (yeast),8.571749558,8.735639862,8.573379237,8.749566092,9.067994026,8.944019413,9.226618101,9.305858798,8.657583,9.136122,-0.478539,I
TMIE,transmembrane inner ear,6.551937877,6.71956905,6.304316014,6.82531362,7.090421963,6.98803202,7.130711713,7.104558155,6.600284,7.078431,-0.478147,C
NOL10,nucleolar protein 10,6.059271992,6.282457913,6.058772615,6.327979514,6.573103422,6.640381447,6.663158025,6.763877031,6.182121,6.6601295,-0.4780085,A
LDLR,low density lipoprotein receptor,6.651649227,7.189311632,6.897314579,6.572584694,7.278438796,7.035357392,7.520045697,7.384012596,6.827715,7.3044634,-0.4767484,H
AMD1 | 2700099C18RIK,"""S-adenosylmethionine decarboxylase 1 | NDC80 homolog, kinetochore complex component pseudogene""",8.211945317,8.806324378,8.476471789,8.63049452,9.094938421,9.039627825,8.941136081,8.955658233,8.531308,9.00784,-0.476532,E
4930455C21RIK,RIKEN cDNA 4930455C21 gene,7.220218503,7.593785124,7.38879646,7.588170479,7.84340722,7.792698289,8.052038501,8.0039251,7.447743,7.9230175,-0.4752745,J
SORL1,"""sortilin-related receptor, LDLR class A repeats-containing""",7.548503827,7.958447893,7.661944278,7.868188884,8.047120017,8.144988642,8.607126138,8.134537353,7.759271,8.233443,-0.474172,G
SNORA28,"""small nucleolar RNA, H/ACA box 28""",5.014093009,5.107379387,5.345628107,4.791718783,5.739959112,5.542957907,5.25329993,5.618838208,5.064705,5.538764,-0.474059,F
TRP53,transformation related protein 53,8.153507636,8.553549794,7.952626511,7.960681172,8.487248249,8.595978735,8.787922832,8.645164536,8.155091,8.629079,-0.473988,F
SERF2,small EDRK-rich factor 2,8.185494048,8.435736262,8.275357786,8.7332713,8.770573261,8.722766265,8.913137435,9.113645074,8.407465,8.880031,-0.472566,F
AFAP1L2,actin filament associated protein 1-like 2,6.191308665,6.682737322,6.287168001,6.416608713,6.762072268,6.776273982,7.152455875,6.774271396,6.394456,6.866268,-0.471812,D
RANBP1,RAN binding protein 1,9.490524738,9.551183665,9.161422879,9.408475928,9.987416021,9.612431823,9.888869554,10.00383426,9.402902,9.873137,-0.470235,I
TALDO1,transaldolase 1,7.089805681,7.288308653,7.198190973,7.750626033,7.912600389,7.559576028,7.916769789,7.81847584,7.3317327,7.8018556,-0.4701229,B
MAPK11,mitogen-activated protein kinase 11,6.181785972,5.962178938,5.873523927,6.197050303,6.508473818,6.47689564,6.47053305,6.637803464,6.0536346,6.5234265,-0.4697919,A
