Name,Description,x,y,sample,value
ABCE1,"""ATP-binding cassette, sub-family E (OABP), member 1""",2,79,flight2,0.012357247
ABCE1,"""ATP-binding cassette, sub-family E (OABP), member 1""",3,79,flight3,0.041584594
ABCE1,"""ATP-binding cassette, sub-family E (OABP), member 1""",4,79,flight4,0.058526015
ABHD15 | GM10392,abhydrolase domain containing 15 | predicted gene 10392,1,80,flight1,-0.110597824
ABHD15 | GM10392,abhydrolase domain containing 15 | predicted gene 10392,2,80,flight2,-0.039665242
ABHD15 | GM10392,abhydrolase domain containing 15 | predicted gene 10392,3,80,flight3,-0.066959732
ABHD15 | GM10392,abhydrolase domain containing 15 | predicted gene 10392,4,80,flight4,-0.075348924
ABLIM1,actin-binding LIM protein 1,1,81,flight1,0.022404256
ABLIM1,actin-binding LIM protein 1,2,81,flight2,0.008407102
ABLIM1,actin-binding LIM protein 1,3,81,flight3,0.013952971
ABLIM1,actin-binding LIM protein 1,4,81,flight4,0.023256086
ABO,"""ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase, transferase B, alpha 1-3-galactosyltransferase)""",1,82,flight1,-0.205172785
ABO,"""ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase, transferase B, alpha 1-3-galactosyltransferase)""",2,82,flight2,-0.075034421
ABO,"""ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase, transferase B, alpha 1-3-galactosyltransferase)""",3,82,flight3,-0.132456746
ABO,"""ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase, transferase B, alpha 1-3-galactosyltransferase)""",4,82,flight4,-0.055564308
ACACA,acetyl-Coenzyme A carboxylase alpha,1,83,flight1,0.116708693
ACACA,acetyl-Coenzyme A carboxylase alpha,2,83,flight2,0.126110101
ACACA,acetyl-Coenzyme A carboxylase alpha,3,83,flight3,0.069532042
ACACA,acetyl-Coenzyme A carboxylase alpha,4,83,flight4,0.225021635
ACAD9,"""acyl-Coenzyme A dehydrogenase family, member 9""",1,84,flight1,0.051699832
ACAD9,"""acyl-Coenzyme A dehydrogenase family, member 9""",2,84,flight2,0.021633886
ACAD9,"""acyl-Coenzyme A dehydrogenase family, member 9""",3,84,flight3,0.033908068
ACAD9,"""acyl-Coenzyme A dehydrogenase family, member 9""",4,84,flight4,0.018466596
ACAP1,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 1""",1,85,flight1,0.042379397
ACAP1,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 1""",2,85,flight2,0.046606796
ACAP1,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 1""",3,85,flight3,0.050484412
ACAP1,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 1""",4,85,flight4,0.033284209
ACAP3,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 3""",1,86,flight1,0.043418331
ACAP3,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 3""",2,86,flight2,0.028743972
ACAP3,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 3""",3,86,flight3,0.027387763
ACAP3,"""ArfGAP with coiled-coil, ankyrin repeat and PH domains 3""",4,86,flight4,0.042422792
ACLY,ATP citrate lyase,1,87,flight1,0.099325476
ACLY,ATP citrate lyase,2,87,flight2,0.124640341
ACLY,ATP citrate lyase,3,87,flight3,0.104320736
ACLY,ATP citrate lyase,4,87,flight4,0.133671508
ACOT11,acyl-CoA thioesterase 11,1,88,flight1,0.136930264
ACOT11,acyl-CoA thioesterase 11,2,88,flight2,0.074199391
ACOT11,acyl-CoA thioesterase 11,3,88,flight3,0.049027124
ACOT11,acyl-CoA thioesterase 11,4,88,flight4,0.123706752
ACOT7,acyl-CoA thioesterase 7,1,89,flight1,0.141916378
ACOT7,acyl-CoA thioesterase 7,2,89,flight2,0.059252447
ACOT7,acyl-CoA thioesterase 7,3,89,flight3,0.115393055
ACOT7,acyl-CoA thioesterase 7,4,89,flight4,0.062630077
ACP1,"""acid phosphatase 1, soluble""",1,90,flight1,-0.017074359
ACP1,"""acid phosphatase 1, soluble""",2,90,flight2,-0.033880708
ACP1,"""acid phosphatase 1, soluble""",3,90,flight3,-0.006499964
ACP1,"""acid phosphatase 1, soluble""",4,90,flight4,-0.022253985
ACSL5,acyl-CoA synthetase long-chain family member 5,1,91,flight1,0.055028628
ACSL5,acyl-CoA synthetase long-chain family member 5,2,91,flight2,0.023421507
ACSL5,acyl-CoA synthetase long-chain family member 5,3,91,flight3,0.014818743
ACSL5,acyl-CoA synthetase long-chain family member 5,4,91,flight4,0.030007109
ACSS2,acyl-CoA synthetase short-chain family member 2,1,92,flight1,0.145841857
ACSS2,acyl-CoA synthetase short-chain family member 2,2,92,flight2,0.109404176
ACSS2,acyl-CoA synthetase short-chain family member 2,3,92,flight3,0.105975628
ACSS2,acyl-CoA synthetase short-chain family member 2,4,92,flight4,0.09772526
ACTG1,"""actin, gamma, cytoplasmic 1""",1,93,flight1,0.0318346
ACTG1,"""actin, gamma, cytoplasmic 1""",2,93,flight2,0.01356918
ACTG1,"""actin, gamma, cytoplasmic 1""",3,93,flight3,0.030285735
ACTG1,"""actin, gamma, cytoplasmic 1""",4,93,flight4,0.008326252
ACTG1 | ACTG-PS1,"""actin, gamma, cytoplasmic 1 | actin, gamma, pseudogene 1""",1,94,flight1,0.038762899
ACTG1 | ACTG-PS1,"""actin, gamma, cytoplasmic 1 | actin, gamma, pseudogene 1""",2,94,flight2,0.020909945
ACTG1 | ACTG-PS1,"""actin, gamma, cytoplasmic 1 | actin, gamma, pseudogene 1""",3,94,flight3,0.031157856
ACTG1 | ACTG-PS1,"""actin, gamma, cytoplasmic 1 | actin, gamma, pseudogene 1""",4,94,flight4,0.012176044
ADAMTS6,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6""",1,95,flight1,0.043722576
ADAMTS6,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6""",2,95,flight2,0.051109952
ADAMTS6,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6""",3,95,flight3,0.045748635
ADAMTS6,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6""",4,95,flight4,0.098683016
ADAMTS9,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9""",1,96,flight1,0.057210581
ADAMTS9,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9""",2,96,flight2,0.029061864
ADAMTS9,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9""",3,96,flight3,0.07565871
ADAMTS9,"""a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9""",4,96,flight4,0.065165402
ADAMTSL1,ADAMTS-like 1,1,97,flight1,-0.035952044
ADAMTSL1,ADAMTS-like 1,2,97,flight2,-0.053377394
ADAMTSL1,ADAMTS-like 1,3,97,flight3,-0.047134541
ADAMTSL1,ADAMTS-like 1,4,97,flight4,-0.037983656
ADAP1,ArfGAP with dual PH domains 1,1,98,flight1,0.08610167
ADAP1,ArfGAP with dual PH domains 1,2,98,flight2,0.071296264
ADAP1,ArfGAP with dual PH domains 1,3,98,flight3,0.087931418
ADAP1,ArfGAP with dual PH domains 1,4,98,flight4,0.023861212
ADAR,"""adenosine deaminase, RNA-specific""",1,99,flight1,0.036305863
ADAR,"""adenosine deaminase, RNA-specific""",2,99,flight2,0.007482113
ADAR,"""adenosine deaminase, RNA-specific""",3,99,flight3,0.047868272
ADAR,"""adenosine deaminase, RNA-specific""",4,99,flight4,0.028277442
ADAT1,"""adenosine deaminase, tRNA-specific 1""",1,100,flight1,0.026905744
ADAT1,"""adenosine deaminase, tRNA-specific 1""",2,100,flight2,0.022800681
ADAT1,"""adenosine deaminase, tRNA-specific 1""",3,100,flight3,0.075758562
ADAT1,"""adenosine deaminase, tRNA-specific 1""",4,100,flight4,0.044312063
ADCK2,aarF domain containing kinase 2,1,101,flight1,-0.038235819
ADCK2,aarF domain containing kinase 2,2,101,flight2,-0.0104986
ADCK2,aarF domain containing kinase 2,3,101,flight3,-0.020374731
ADCK2,aarF domain containing kinase 2,4,101,flight4,-0.050217523
ADCY6,adenylate cyclase 6,1,102,flight1,0.043221177
ADCY6,adenylate cyclase 6,2,102,flight2,0.029214775
ADCY6,adenylate cyclase 6,3,102,flight3,0.033583013
ADCY6,adenylate cyclase 6,4,102,flight4,0.031976244
ADRB1,"""adrenergic receptor, beta 1""",1,103,flight1,0.019627476
ADRB1,"""adrenergic receptor, beta 1""",2,103,flight2,0.035992272
ADRB1,"""adrenergic receptor, beta 1""",3,103,flight3,0.008172138
ADRB1,"""adrenergic receptor, beta 1""",4,103,flight4,0.029057798
ADRB3,"""adrenergic receptor, beta 3""",1,104,flight1,0.239349639
ADRB3,"""adrenergic receptor, beta 3""",2,104,flight2,0.118615038
ADRB3,"""adrenergic receptor, beta 3""",3,104,flight3,0.080250818
ADRB3,"""adrenergic receptor, beta 3""",4,104,flight4,0.14291857
ADRBK2,"""adrenergic receptor kinase, beta 2""",1,105,flight1,0.06243798
ADRBK2,"""adrenergic receptor kinase, beta 2""",2,105,flight2,0.024275549
ADRBK2,"""adrenergic receptor kinase, beta 2""",3,105,flight3,0.031994735
ADRBK2,"""adrenergic receptor kinase, beta 2""",4,105,flight4,0.035229656
AFAP1L2,actin filament associated protein 1-like 2,1,106,flight1,0.098300756
AFAP1L2,actin filament associated protein 1-like 2,2,106,flight2,0.02672932
AFAP1L2,actin filament associated protein 1-like 2,3,106,flight3,0.084339848
AFAP1L2,actin filament associated protein 1-like 2,4,106,flight4,0.065488164
AFF1,"""AF4/FMR2 family, member 1""",1,107,flight1,-0.05404759
AFF1,"""AF4/FMR2 family, member 1""",2,107,flight2,-0.052564409
AFF1,"""AF4/FMR2 family, member 1""",3,107,flight3,-0.015214906
AFF1,"""AF4/FMR2 family, member 1""",4,107,flight4,-0.050390722
AGFG1,ArfGAP with FG repeats 1,1,108,flight1,0.033781791
AGFG1,ArfGAP with FG repeats 1,2,108,flight2,0.012692308
AGFG1,ArfGAP with FG repeats 1,3,108,flight3,0.045857218
AGFG1,ArfGAP with FG repeats 1,4,108,flight4,0.02152841
AGPAT2,"""1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)""",1,109,flight1,0.153218683
AGPAT2,"""1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)""",2,109,flight2,0.069194544
AGPAT2,"""1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)""",3,109,flight3,0.044226284
AGPAT2,"""1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)""",4,109,flight4,0.061582913
AGTPBP1,ATP/GTP binding protein 1,1,110,flight1,0.035153224
AGTPBP1,ATP/GTP binding protein 1,2,110,flight2,0.03209145
AGTPBP1,ATP/GTP binding protein 1,3,110,flight3,0.047832768
AGTPBP1,ATP/GTP binding protein 1,4,110,flight4,0.085527768
AHRR,aryl-hydrocarbon receptor repressor,1,111,flight1,-0.034177394
AHRR,aryl-hydrocarbon receptor repressor,2,111,flight2,-0.042737228
AHRR,aryl-hydrocarbon receptor repressor,3,111,flight3,-0.071176739
AHRR,aryl-hydrocarbon receptor repressor,4,111,flight4,-0.07807206
AHSA1,"""AHA1, activator of heat shock protein ATPase homolog 1 (yeast)""",1,112,flight1,0.089967662
AHSA1,"""AHA1, activator of heat shock protein ATPase homolog 1 (yeast)""",2,112,flight2,0.071688461
AHSA1,"""AHA1, activator of heat shock protein ATPase homolog 1 (yeast)""",3,112,flight3,0.097722782
AHSA1,"""AHA1, activator of heat shock protein ATPase homolog 1 (yeast)""",4,112,flight4,0.046143649
AHSA2 | USP34,"""AHA1, activator of heat shock protein ATPase homolog 2 (yeast) | ubiquitin specific peptidase 34""",1,113,flight1,0.047577798
AHSA2 | USP34,"""AHA1, activator of heat shock protein ATPase homolog 2 (yeast) | ubiquitin specific peptidase 34""",2,113,flight2,0.014336761
AHSA2 | USP34,"""AHA1, activator of heat shock protein ATPase homolog 2 (yeast) | ubiquitin specific peptidase 34""",3,113,flight3,0.044899403
AHSA2 | USP34,"""AHA1, activator of heat shock protein ATPase homolog 2 (yeast) | ubiquitin specific peptidase 34""",4,113,flight4,0.043337996
AI747699,expressed sequence AI747699,1,114,flight1,0.079297872
AI747699,expressed sequence AI747699,2,114,flight2,0.029415639
AI747699,expressed sequence AI747699,3,114,flight3,0.03980395
AI747699,expressed sequence AI747699,4,114,flight4,0.022195405
AI894139 | ZFP783,expressed sequence AI894139 | zinc finger protein 783,1,115,flight1,-0.043742479
AI894139 | ZFP783,expressed sequence AI894139 | zinc finger protein 783,2,115,flight2,-0.041777634
AI894139 | ZFP783,expressed sequence AI894139 | zinc finger protein 783,3,115,flight3,-0.036961424
AI894139 | ZFP783,expressed sequence AI894139 | zinc finger protein 783,4,115,flight4,-0.04808655
AK129341,cDNA sequence AK129341,1,116,flight1,0.13446057
AK129341,cDNA sequence AK129341,2,116,flight2,0.068156284
AK129341,cDNA sequence AK129341,3,116,flight3,0.063828565
AK129341,cDNA sequence AK129341,4,116,flight4,0.096201434
AKAP1,A kinase (PRKA) anchor protein 1,1,117,flight1,0.119449309
AKAP1,A kinase (PRKA) anchor protein 1,2,117,flight2,0.054303114
AKAP1,A kinase (PRKA) anchor protein 1,3,117,flight3,0.048579591
AKAP1,A kinase (PRKA) anchor protein 1,4,117,flight4,0.049905672
AKAP2,A kinase (PRKA) anchor protein 2,1,118,flight1,0.038764059
AKAP2,A kinase (PRKA) anchor protein 2,2,118,flight2,0.057678099
AKAP2,A kinase (PRKA) anchor protein 2,3,118,flight3,0.034927978
AKAP2,A kinase (PRKA) anchor protein 2,4,118,flight4,0.066918291
ALAD,"""aminolevulinate, delta-, dehydratase""",1,119,flight1,0.061723295
ALAD,"""aminolevulinate, delta-, dehydratase""",2,119,flight2,0.028410857
ALAD,"""aminolevulinate, delta-, dehydratase""",3,119,flight3,0.030416609
ALAD,"""aminolevulinate, delta-, dehydratase""",4,119,flight4,0.026686873
ALB,albumin,1,120,flight1,0.360070618
ALB,albumin,2,120,flight2,0.402970989
ALB,albumin,3,120,flight3,0.333053321
ALB,albumin,4,120,flight4,0.395886781
ALDH1A2,"""aldehyde dehydrogenase family 1, subfamily A2""",1,121,flight1,0.188090424
ALDH1A2,"""aldehyde dehydrogenase family 1, subfamily A2""",2,121,flight2,0.08909238
ALDH1A2,"""aldehyde dehydrogenase family 1, subfamily A2""",3,121,flight3,0.149667353
ALDH1A2,"""aldehyde dehydrogenase family 1, subfamily A2""",4,121,flight4,0.157629321
ALDH5A1,"""aldhehyde dehydrogenase family 5, subfamily A1""",1,122,flight1,0.083637351
ALDH5A1,"""aldhehyde dehydrogenase family 5, subfamily A1""",2,122,flight2,0.024603774
ALDH5A1,"""aldhehyde dehydrogenase family 5, subfamily A1""",3,122,flight3,0.067524119
ALDH5A1,"""aldhehyde dehydrogenase family 5, subfamily A1""",4,122,flight4,0.051909076
ALG12,"""asparagine-linked glycosylation 12 homolog (yeast, alpha-1,6-mannosyltransferase)""",1,123,flight1,0.048577846
ALG12,"""asparagine-linked glycosylation 12 homolog (yeast, alpha-1,6-mannosyltransferase)""",2,123,flight2,0.009700795
ALG12,"""asparagine-linked glycosylation 12 homolog (yeast, alpha-1,6-mannosyltransferase)""",3,123,flight3,0.038114006
ALG12,"""asparagine-linked glycosylation 12 homolog (yeast, alpha-1,6-mannosyltransferase)""",4,123,flight4,0.031537184
ALG3,"""asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)""",1,124,flight1,0.075261649
ALG3,"""asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)""",2,124,flight2,0.03800958
ALG3,"""asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)""",3,124,flight3,0.036712952
ALG3,"""asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)""",4,124,flight4,0.030099372
ALKBH3,"""alkB, alkylation repair homolog 3 (E. coli)""",1,125,flight1,-0.032964895
ALKBH3,"""alkB, alkylation repair homolog 3 (E. coli)""",2,125,flight2,-0.028712154
ALKBH3,"""alkB, alkylation repair homolog 3 (E. coli)""",3,125,flight3,-0.018877944
ALKBH3,"""alkB, alkylation repair homolog 3 (E. coli)""",4,125,flight4,-0.055652245
ALOX12E,"""arachidonate lipoxygenase, epidermal""",1,126,flight1,0.163033967
ALOX12E,"""arachidonate lipoxygenase, epidermal""",2,126,flight2,0.080333596
ALOX12E,"""arachidonate lipoxygenase, epidermal""",3,126,flight3,0.141824756
ALOX12E,"""arachidonate lipoxygenase, epidermal""",4,126,flight4,0.047688585
ALS2CL,ALS2 C-terminal like,1,127,flight1,0.053867097
ALS2CL,ALS2 C-terminal like,2,127,flight2,0.027504819
ALS2CL,ALS2 C-terminal like,3,127,flight3,0.053128822
ALS2CL,ALS2 C-terminal like,4,127,flight4,0.032905394
AMD1,S-adenosylmethionine decarboxylase 1,1,128,flight1,0.08450644
AMD1,S-adenosylmethionine decarboxylase 1,2,128,flight2,0.034190193
AMD1,S-adenosylmethionine decarboxylase 1,3,128,flight3,0.077828225
AMD1,S-adenosylmethionine decarboxylase 1,4,128,flight4,0.041310411
AMD1 | 2700099C18RIK,"""S-adenosylmethionine decarboxylase 1 | NDC80 homolog, kinetochore complex component pseudogene""",1,129,flight1,0.088355775
AMD1 | 2700099C18RIK,"""S-adenosylmethionine decarboxylase 1 | NDC80 homolog, kinetochore complex component pseudogene""",2,129,flight2,0.022371137
AMD1 | 2700099C18RIK,"""S-adenosylmethionine decarboxylase 1 | NDC80 homolog, kinetochore complex component pseudogene""",3,129,flight3,0.058989526
AMD1 | 2700099C18RIK,"""S-adenosylmethionine decarboxylase 1 | NDC80 homolog, kinetochore complex component pseudogene""",4,129,flight4,0.041890784
AMD1 | AMD2,S-adenosylmethionine decarboxylase 1 | S-adenosylmethionine decarboxylase 2,1,130,flight1,0.086663643
AMD1 | AMD2,S-adenosylmethionine decarboxylase 1 | S-adenosylmethionine decarboxylase 2,2,130,flight2,0.016389548
AMD1 | AMD2,S-adenosylmethionine decarboxylase 1 | S-adenosylmethionine decarboxylase 2,3,130,flight3,0.062495023
AMD1 | AMD2,S-adenosylmethionine decarboxylase 1 | S-adenosylmethionine decarboxylase 2,4,130,flight4,0.04426807
ANKIB1,ankyrin repeat and IBR domain containing 1,1,131,flight1,0.030243673
ANKIB1,ankyrin repeat and IBR domain containing 1,2,131,flight2,0.009063049
ANKIB1,ankyrin repeat and IBR domain containing 1,3,131,flight3,0.048613854
ANKIB1,ankyrin repeat and IBR domain containing 1,4,131,flight4,0.02268542
ANKRD13C,ankyrin repeat domain 13c,1,132,flight1,0.06356918
ANKRD13C,ankyrin repeat domain 13c,2,132,flight2,0.032502255
ANKRD13C,ankyrin repeat domain 13c,3,132,flight3,0.075235635
ANKRD13C,ankyrin repeat domain 13c,4,132,flight4,0.036792389
ANKRD6,ankyrin repeat domain 6,1,133,flight1,0.043348866
ANKRD6,ankyrin repeat domain 6,2,133,flight2,0.014975305
ANKRD6,ankyrin repeat domain 6,3,133,flight3,0.06945614
ANKRD6,ankyrin repeat domain 6,4,133,flight4,0.050110472
ANXA3,annexin A3,1,134,flight1,0.229036576
ANXA3,annexin A3,2,134,flight2,0.107129521
ANXA3,annexin A3,3,134,flight3,0.152927998
ANXA3,annexin A3,4,134,flight4,0.057038205
AOX3L1,aldehyde oxidase 3-like 1,1,135,flight1,-0.082603794
AOX3L1,aldehyde oxidase 3-like 1,2,135,flight2,-0.06313754
AOX3L1,aldehyde oxidase 3-like 1,3,135,flight3,-0.097909451
AOX3L1,aldehyde oxidase 3-like 1,4,135,flight4,-0.070283438
APBH,androgen-binding protein eta,1,136,flight1,-0.120637883
APBH,androgen-binding protein eta,2,136,flight2,-0.018981313
APBH,androgen-binding protein eta,3,136,flight3,-0.083008509
APBH,androgen-binding protein eta,4,136,flight4,-0.087195548
APCDD1,adenomatosis polyposis coli down-regulated 1,1,137,flight1,0.056808375
APCDD1,adenomatosis polyposis coli down-regulated 1,2,137,flight2,0.040812572
APCDD1,adenomatosis polyposis coli down-regulated 1,3,137,flight3,0.030018442
APCDD1,adenomatosis polyposis coli down-regulated 1,4,137,flight4,0.073078601000000007
APEX1 | TMEM55B,apurinic/apyrimidinic endonuclease 1 | transmembrane protein 55b,1,138,flight1,0.046921295
APEX1 | TMEM55B,apurinic/apyrimidinic endonuclease 1 | transmembrane protein 55b,2,138,flight2,0.008903686
APEX1 | TMEM55B,apurinic/apyrimidinic endonuclease 1 | transmembrane protein 55b,3,138,flight3,0.041150321
APEX1 | TMEM55B,apurinic/apyrimidinic endonuclease 1 | transmembrane protein 55b,4,138,flight4,0.044077442
APITD1,"""apoptosis-inducing, TAF9-like domain 1""",1,139,flight1,0.032067842
APITD1,"""apoptosis-inducing, TAF9-like domain 1""",2,139,flight2,0.036971328
APITD1,"""apoptosis-inducing, TAF9-like domain 1""",3,139,flight3,0.047716505
APITD1,"""apoptosis-inducing, TAF9-like domain 1""",4,139,flight4,0.064597145
APLP1,amyloid beta (A4) precursor-like protein 1,1,140,flight1,0.025250747
APLP1,amyloid beta (A4) precursor-like protein 1,2,140,flight2,0.067686042
APLP1,amyloid beta (A4) precursor-like protein 1,3,140,flight3,0.073612077
APLP1,amyloid beta (A4) precursor-like protein 1,4,140,flight4,0.020760984
APOB48R | CLN3,"""apolipoprotein B48 receptor | ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)""",1,141,flight1,-0.041887973
APOB48R | CLN3,"""apolipoprotein B48 receptor | ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)""",2,141,flight2,-0.024694012
APOB48R | CLN3,"""apolipoprotein B48 receptor | ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)""",3,141,flight3,-0.022297283
APOB48R | CLN3,"""apolipoprotein B48 receptor | ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)""",4,141,flight4,-0.03408384
APOC3,apolipoprotein C-III,1,142,flight1,0.129571686
APOC3,apolipoprotein C-III,2,142,flight2,0.139352511
APOC3,apolipoprotein C-III,3,142,flight3,0.087493335
APOC3,apolipoprotein C-III,4,142,flight4,0.101675416
APOL7C,apolipoprotein L 7c,1,143,flight1,0.245669692
APOL7C,apolipoprotein L 7c,2,143,flight2,0.102130944
APOL7C,apolipoprotein L 7c,3,143,flight3,0.100729307
APOL7C,apolipoprotein L 7c,4,143,flight4,0.119591788
APOL9B | APOL9A,apolipoprotein L 9b | apolipoprotein L 9a,1,144,flight1,0.0380634
APOL9B | APOL9A,apolipoprotein L 9b | apolipoprotein L 9a,2,144,flight2,0.046301058
APOL9B | APOL9A,apolipoprotein L 9b | apolipoprotein L 9a,3,144,flight3,0.01107618
APOL9B | APOL9A,apolipoprotein L 9b | apolipoprotein L 9a,4,144,flight4,0.048466631
APOLD1,apolipoprotein L domain containing 1,1,145,flight1,-0.024651525
APOLD1,apolipoprotein L domain containing 1,2,145,flight2,-0.043381978
APOLD1,apolipoprotein L domain containing 1,3,145,flight3,-0.023879343
APOLD1,apolipoprotein L domain containing 1,4,145,flight4,-0.073847219
ARC,activity regulated cytoskeletal-associated protein,1,146,flight1,0.021411745
ARC,activity regulated cytoskeletal-associated protein,2,146,flight2,0.037549254
ARC,activity regulated cytoskeletal-associated protein,3,146,flight3,0.03977083
ARC,activity regulated cytoskeletal-associated protein,4,146,flight4,0.025088232
ARF4,ADP-ribosylation factor 4,1,147,flight1,0.065216034
ARF4,ADP-ribosylation factor 4,2,147,flight2,0.027108009
ARF4,ADP-ribosylation factor 4,3,147,flight3,0.05165719
ARF4,ADP-ribosylation factor 4,4,147,flight4,0.06832246
ARHGAP15,Rho GTPase activating protein 15,1,148,flight1,-0.080096081
ARHGAP15,Rho GTPase activating protein 15,2,148,flight2,-0.054960331
ARHGAP15,Rho GTPase activating protein 15,3,148,flight3,-0.040169144
ARHGAP15,Rho GTPase activating protein 15,4,148,flight4,-0.073925938
ARHGAP8,Rho GTPase activating protein 8,1,149,flight1,0.087166555
ARHGAP8,Rho GTPase activating protein 8,2,149,flight2,0.022574183
ARHGAP8,Rho GTPase activating protein 8,3,149,flight3,0.081020978
ARHGAP8,Rho GTPase activating protein 8,4,149,flight4,0.054920967
ARHGEF10L,Rho guanine nucleotide exchange factor (GEF) 10-like,1,150,flight1,0.054745458
